"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
2023,"MA","Massachusetts","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,256",29.8,27.7,32,"3,666","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",25,"SEX2","CAT2","_PASTAE3","RESP046","    (42.27687047000046, -72.08269067499964)"
2023,"MA","Massachusetts","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,859",39.5,37.3,41.6,"3,722","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",25,"SEX2","CAT2","_PASTRNG","RESP046","    (42.27687047000046, -72.08269067499964)"
2023,"MA","Massachusetts","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,801",76.1,74.2,78,"4,414","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",25,"SEX2","CAT2","_TOTINDA","RESP046","    (42.27687047000046, -72.08269067499964)"
2023,"MD","Maryland","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,645",56.9,55,58.7,"3,610","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",24,"SEX2","CAT2","_PAINDX3","RESP046","    (39.29058096400047, -76.60926011099963)"
2023,"MD","Maryland","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,233",28.2,26.5,29.8,"3,666","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",24,"SEX2","CAT2","_PASTAE3","RESP046","    (39.29058096400047, -76.60926011099963)"
2023,"MD","Maryland","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,471",37.7,36.1,39.4,"3,722","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",24,"SEX2","CAT2","_PASTRNG","RESP046","    (39.29058096400047, -76.60926011099963)"
2023,"MD","Maryland","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","6,856",74.2,72.8,75.7,"4,414","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",24,"SEX2","CAT2","_TOTINDA","RESP046","    (39.29058096400047, -76.60926011099963)"
2023,"ME","Maine","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,782",65.1,63.2,66.9,"3,610","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",23,"SEX2","CAT2","_PAINDX3","RESP046","    (45.254228894000505, -68.98503133599962)"
2023,"ME","Maine","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,727",29.7,27.9,31.6,"3,666","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",23,"SEX2","CAT2","_PASTAE3","RESP046","    (45.254228894000505, -68.98503133599962)"
2023,"ME","Maine","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,461",36.6,34.8,38.5,"3,722","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",23,"SEX2","CAT2","_PASTRNG","RESP046","    (45.254228894000505, -68.98503133599962)"
2023,"ME","Maine","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","5,044",76.9,75.4,78.4,"4,414","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",23,"SEX2","CAT2","_TOTINDA","RESP046","    (45.254228894000505, -68.98503133599962)"
2023,"MI","Michigan","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,793",57,54.9,59,"3,610","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",26,"SEX2","CAT2","_PAINDX3","RESP046","    (44.6613195430005, -84.71439026999968)"
2023,"MI","Michigan","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,339",27.4,25.6,29.2,"3,666","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",26,"SEX2","CAT2","_PASTAE3","RESP046","    (44.6613195430005, -84.71439026999968)"
2023,"MI","Michigan","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,040",38.3,36.5,40.2,"3,722","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",26,"SEX2","CAT2","_PASTRNG","RESP046","    (44.6613195430005, -84.71439026999968)"
2023,"MI","Michigan","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,926",72.3,70.6,74.1,"4,414","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",26,"SEX2","CAT2","_TOTINDA","RESP046","    (44.6613195430005, -84.71439026999968)"
2023,"MN","Minnesota","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,291",60.6,58.9,62.4,"3,610","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",27,"SEX2","CAT2","_PAINDX3","RESP046","    (46.35564873600049, -94.79420050299967)"
2023,"MN","Minnesota","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,931",28.4,26.8,30.1,"3,666","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",27,"SEX2","CAT2","_PASTAE3","RESP046","    (46.35564873600049, -94.79420050299967)"
2023,"MN","Minnesota","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,938",37.7,36,39.3,"3,722","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",27,"SEX2","CAT2","_PASTRNG","RESP046","    (46.35564873600049, -94.79420050299967)"
2023,"MN","Minnesota","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","6,090",76.1,74.7,77.5,"4,414","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",27,"SEX2","CAT2","_TOTINDA","RESP046","    (46.35564873600049, -94.79420050299967)"
2023,"MO","Missouri","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,615",51.6,49.1,54.2,"3,610","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",29,"SEX2","CAT2","_PAINDX3","RESP046","    (38.635790776000476, -92.56630005299968)"
2023,"MO","Missouri","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","647",21.8,19.6,24,"3,666","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",29,"SEX2","CAT2","_PASTAE3","RESP046","    (38.635790776000476, -92.56630005299968)"
2023,"MO","Missouri","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,161",32.1,29.9,34.3,"3,722","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",29,"SEX2","CAT2","_PASTRNG","RESP046","    (38.635790776000476, -92.56630005299968)"
2023,"MO","Missouri","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,575",69.6,67.6,71.7,"4,414","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",29,"SEX2","CAT2","_TOTINDA","RESP046","    (38.635790776000476, -92.56630005299968)"
2023,"MS","Mississippi","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","918",49,45.8,52.1,"3,610","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",28,"SEX2","CAT2","_PAINDX3","RESP046","    (32.745510099000455, -89.53803082499968)"
2023,"MS","Mississippi","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","386",20.3,17.9,22.8,"3,666","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",28,"SEX2","CAT2","_PASTAE3","RESP046","    (32.745510099000455, -89.53803082499968)"
2023,"MS","Mississippi","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","680",28.9,26.3,31.4,"3,722","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",28,"SEX2","CAT2","_PASTRNG","RESP046","    (32.745510099000455, -89.53803082499968)"
2023,"MS","Mississippi","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,482",62.6,59.9,65.4,"4,414","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",28,"SEX2","CAT2","_TOTINDA","RESP046","    (32.745510099000455, -89.53803082499968)"
2023,"MT","Montana","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,996",64.9,62.7,67.1,"3,610","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",30,"SEX2","CAT2","_PAINDX3","RESP046","    (47.06652897200047, -109.42442064499971)"
2023,"MT","Montana","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","945",30.9,28.7,33.1,"3,666","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",30,"SEX2","CAT2","_PASTAE3","RESP046","    (47.06652897200047, -109.42442064499971)"
2023,"MT","Montana","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,397",41.6,39.3,43.8,"3,722","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",30,"SEX2","CAT2","_PASTRNG","RESP046","    (47.06652897200047, -109.42442064499971)"
2023,"MT","Montana","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,640",79,77.2,80.7,"4,414","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",30,"SEX2","CAT2","_TOTINDA","RESP046","    (47.06652897200047, -109.42442064499971)"
2023,"NC","North Carolina","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,050",57.2,54,60.4,"3,610","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",37,"SEX2","CAT2","_PAINDX3","RESP046","    (35.466220975000454, -79.15925046299964)"
2023,"NC","North Carolina","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","399",22.5,19.7,25.2,"3,666","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",37,"SEX2","CAT2","_PASTAE3","RESP046","    (35.466220975000454, -79.15925046299964)"
2023,"NC","North Carolina","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","658",30.3,27.6,33.1,"3,722","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",37,"SEX2","CAT2","_PASTRNG","RESP046","    (35.466220975000454, -79.15925046299964)"
2023,"NC","North Carolina","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,655",76.4,74.1,78.8,"4,414","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",37,"SEX2","CAT2","_TOTINDA","RESP046","    (35.466220975000454, -79.15925046299964)"
2023,"ND","North Dakota","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,563",62.3,59.7,64.9,"3,610","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",38,"SEX2","CAT2","_PAINDX3","RESP046","    (47.47531977900047, -100.11842104899966)"
2023,"ND","North Dakota","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","664",28.8,26.3,31.3,"3,666","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",38,"SEX2","CAT2","_PASTAE3","RESP046","    (47.47531977900047, -100.11842104899966)"
2023,"ND","North Dakota","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,018",37.7,35.3,40.2,"3,722","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",38,"SEX2","CAT2","_PASTRNG","RESP046","    (47.47531977900047, -100.11842104899966)"
2023,"ND","North Dakota","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,214",77.1,75.1,79.2,"4,414","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",38,"SEX2","CAT2","_TOTINDA","RESP046","    (47.47531977900047, -100.11842104899966)"
